document,element,observed,expected,gap_val,jsd,jsd_bits,LvS
2011,Alzheimer_s_disease_and_other_dementias,0.023825814388714027,0.019993008439900508,0.003832806,8.3920507840124143e-05,0.000121072,8.3920507840124143e-05
2013,Chronic_kidney_disease,0.023839584697500863,0.019471265385770396,0.004368319,0.000110334,0.000159179,0.000110334
2016,Tuberculosis,0.023874383603246892,0.031556512706426385,-0.007682129,0.000267024,0.000385234,-0.000267024
1995,Cirrhosis_and_other_chronic_liver_diseases,0.023916226032612155,0.025456958991994103,-0.001540733,1.2021927897916461e-05,1.734397576024876e-05,-1.20E-05
1996,Cirrhosis_and_other_chronic_liver_diseases,0.024076448376018848,0.025456958991994103,-0.001380511,9.6200547406232817e-06,1.3878805267377571e-05,-9.62E-06
1997,Cirrhosis_and_other_chronic_liver_diseases,0.024189086605201322,0.025456958991994103,-0.001267872,8.0956859259176915e-06,1.1679605937916029e-05,-8.10E-06
2013,Road_injuries_,0.024193667775671467,0.024763379355490518,-0.000569712,1.6574662337564508e-06,2.3912183158813392e-06,-1.66E-06
1998,Cirrhosis_and_other_chronic_liver_diseases,0.024253322264642007,0.025456958991994103,-0.001203637,7.2866363214524636e-06,1.0512394085720869e-05,-7.29E-06
1999,Cirrhosis_and_other_chronic_liver_diseases,0.024312721645577351,0.025456958991994103,-0.001144237,6.5772698031332463e-06,9.4889945275690641e-06,-6.58E-06
2014,Chronic_kidney_disease,0.024330359602776564,0.019471265385770396,0.004859094,0.000135038,0.000194818,0.000135038
2012,Diabetes_mellitus,0.024439986881605223,0.021199270678605164,0.003240716,5.7576992606469179e-05,8.30660417026536e-05,5.7576992606469179e-05
2015,Tuberculosis,0.024443582105681743,0.031556512706426385,-0.007112931,0.000226476,0.000326736,-0.000226476
2000,Cirrhosis_and_other_chronic_liver_diseases,0.024508225408793868,0.025456958991994103,-0.000948734,4.5038836403555693e-06,6.497730592681912e-06,-4.50E-06
2012,Alzheimer_s_disease_and_other_dementias,0.024655589763114313,0.019993008439900508,0.004662581,0.000121949,0.000175935,0.000121949
2012,Road_injuries_,0.024812415215930764,0.024763379355490518,4.9035860440246187e-05,1.2125453672734914e-08,1.749333188218353e-08,1.2125453672734914e-08
2015,Chronic_kidney_disease,0.024817287233996396,0.019471265385770396,0.005346022,0.000161722,0.000233316,0.000161722
1994,Road_injuries_,0.024980007086216626,0.024763379355490518,0.000216628,2.358490515476971e-07,3.4025825706622811e-07,2.358490515476971e-07
1997,Road_injuries_,0.025064036816643338,0.024763379355490518,0.000300657,4.5354277036839486e-07,6.5432390564152521e-07,4.5354277036839486e-07
2013,Diabetes_mellitus,0.025080995964191156,0.021199270678605164,0.003881725,8.1489957389699981e-05,0.000117565,8.1489957389699981e-05
1999,Road_injuries_,0.025083957492735367,0.024763379355490518,0.000320578,5.154289929240743e-07,7.4360685202195461e-07,5.154289929240743e-07
1996,Road_injuries_,0.025103373046426826,0.024763379355490518,0.000339994,5.7952744021096852e-07,8.3608136405143955e-07,5.7952744021096852e-07
2002,Cirrhosis_and_other_chronic_liver_diseases,0.025105961955031585,0.025456958991994103,-0.000350997,6.0914157611825412e-07,8.7880553106509227e-07,-6.09E-07
2011,Road_injuries_,0.025146874427172526,0.024763379355490518,0.000383495,7.3667185610476829e-07,1.0627928335648172e-06,7.3667185610476829e-07
1997,HIV_AIDS,0.025157368267349611,0.024665889590806376,0.000491479,1.2120604787879132e-06,1.7486336420048251e-06,1.2120604787879132e-06
1993,Road_injuries_,0.025172646938203674,0.024763379355490518,0.000409268,8.38582091698716e-07,1.2098182250720317e-06,8.38582091698716e-07
1995,Road_injuries_,0.025181335875781325,0.024763379355490518,0.000417957,8.7441529595858438e-07,1.2615146111569049e-06,8.7441529595858438e-07
2014,Tuberculosis,0.025255647365456775,0.031556512706426385,-0.006300865,0.000175062,0.000252562,-0.000175062
2001,Road_injuries_,0.025301281213462857,0.024763379355490518,0.000537902,1.4448513806250118e-06,2.0844799216492766e-06,1.4448513806250118e-06
2016,Chronic_kidney_disease,0.025316563564874741,0.019471265385770396,0.005845298,0.000191264,0.000275935,0.000191264
1992,Road_injuries_,0.025316869673338186,0.024763379355490518,0.00055349,1.5293342930192155e-06,2.2063630004002512e-06,1.5293342930192155e-06
2003,Road_injuries_,0.025409519168978913,0.024763379355490518,0.00064614,2.0803472188144173e-06,3.0013066159107073e-06,2.0803472188144173e-06
2013,Alzheimer_s_disease_and_other_dementias,0.025420412298467258,0.019993008439900508,0.005427404,0.000162547,0.000234506,0.000162547
2003,Cirrhosis_and_other_chronic_liver_diseases,0.025481988908384243,0.025456958991994103,2.5029916390140183e-05,3.0747432246411714e-09,4.4359168021967584e-09,3.0747432246411714e-09
2004,Road_injuries_,0.025512723237874037,0.024763379355490518,0.000749344,2.7922661898133248e-06,4.0283885848856046e-06,2.7922661898133248e-06
2005,Road_injuries_,0.025593751593631937,0.024763379355490518,0.000830372,3.4232952313804509e-06,4.9387710538114135e-06,3.4232952313804509e-06
2017,Chronic_kidney_disease,0.025598696625962938,0.019471265385770396,0.006127431,0.000208908,0.000301391,0.000208908
2008,Road_injuries_,0.025627337838371737,0.024763379355490518,0.000863958,3.703364803695527e-06,5.3428260368942668e-06,3.703364803695527e-06
2006,Road_injuries_,0.025645003216116145,0.024763379355490518,0.000881624,3.8550148927817332e-06,5.5616108683693058e-06,3.8550148927817332e-06
2013,Tuberculosis,0.025671415851274897,0.031556512706426385,-0.005885097,0.000151568,0.000218666,-0.000151568
2009,Road_injuries_,0.025684406697096988,0.024763379355490518,0.000921027,4.2040422484520808e-06,6.0651509035295043e-06,4.2040422484520808e-06
2007,Road_injuries_,0.025726082294498926,0.024763379355490518,0.000962703,4.58933946450801e-06,6.6210172864017173e-06,4.58933946450801e-06
2014,Diabetes_mellitus,0.025758725530114813,0.021199270678605164,0.004559455,0.000110851,0.000159925,0.000110851
2018,Chronic_kidney_disease,0.025915803091680747,0.019471265385770396,0.006444538,0.000229541,0.000331158,0.000229541
2012,Tuberculosis,0.026052551764554142,0.031556512706426385,-0.005503961,0.000131663,0.000189949,-0.000131663
2005,Cirrhosis_and_other_chronic_liver_diseases,0.026092522471760464,0.025456958991994103,0.000635563,1.9590457543880978e-06,2.8263055947302869e-06,1.9590457543880978e-06
2014,Alzheimer_s_disease_and_other_dementias,0.026210231941230826,0.019993008439900508,0.006217224,0.000209787,0.000302659,0.000209787
2019,Chronic_kidney_disease,0.026227854523005485,0.019471265385770396,0.006756589,0.000250657,0.000361622,0.000250657
2006,Cirrhosis_and_other_chronic_liver_diseases,0.026308418851444207,0.025456958991994103,0.00085146,3.5014551080452092e-06,5.051531920272153e-06,3.5014551080452092e-06
2015,Diabetes_mellitus,0.026343907105147092,0.021199270678605164,0.005144636,0.000139448,0.000201181,0.000139448
2007,Cirrhosis_and_other_chronic_liver_diseases,0.026507087068778527,0.025456958991994103,0.001050128,5.3058034068651687e-06,7.654656263016147e-06,5.3058034068651687e-06
2008,Cirrhosis_and_other_chronic_liver_diseases,0.026549902286187931,0.025456958991994103,0.001092943,5.7425739442551731e-06,8.2847829513151136e-06,5.7425739442551731e-06
2014,Cirrhosis_and_other_chronic_liver_diseases,0.026593450640867787,0.025456958991994103,0.001136492,6.2041582599737534e-06,8.9507083545544349e-06,6.2041582599737534e-06
2009,Cirrhosis_and_other_chronic_liver_diseases,0.026661127128042739,0.025456958991994103,0.001204168,6.9560782277811517e-06,1.0035499563255558e-05,6.9560782277811517e-06
2013,Cirrhosis_and_other_chronic_liver_diseases,0.026685718380846449,0.025456958991994103,0.001228759,7.23970021122356e-06,1.0444679592255011e-05,7.23970021122356e-06
2015,Cirrhosis_and_other_chronic_liver_diseases,0.026707353131946526,0.025456958991994103,0.001250394,7.4937979593767069e-06,1.0811265153416608e-05,7.4937979593767069e-06
2011,Cirrhosis_and_other_chronic_liver_diseases,0.026756429746331044,0.025456958991994103,0.001299471,8.0860419468934178e-06,1.1665692617203273e-05,8.0860419468934178e-06
2012,Cirrhosis_and_other_chronic_liver_diseases,0.026767209404609946,0.025456958991994103,0.00131025,8.2190695689730972e-06,1.1857610907878878e-05,8.2190695689730972e-06
2016,Cirrhosis_and_other_chronic_liver_diseases,0.026828483283523542,0.025456958991994103,0.001371524,8.9953081829865947e-06,1.2977486506862673e-05,8.9953081829865947e-06
2015,Alzheimer_s_disease_and_other_dementias,0.026900096965864942,0.019993008439900508,0.006907089,0.000255272,0.000368279,0.000255272
2016,Diabetes_mellitus,0.026995896913939325,0.021199270678605164,0.005796626,0.000174719,0.000252066,0.000174719
2017,Cirrhosis_and_other_chronic_liver_diseases,0.027011982134867905,0.025456958991994103,0.001555023,1.1523250888231297e-05,1.6624536911370634e-05,1.1523250888231297e-05
2019,Cirrhosis_and_other_chronic_liver_diseases,0.027042004701011393,0.025456958991994103,0.001585046,1.1965720632286765e-05,1.726288581686287e-05,1.1965720632286765e-05
2010,HIV_AIDS,0.027063544201999988,0.024665889590806376,0.002397655,2.7792725226405087e-05,4.0096426856924214e-05,2.7792725226405087e-05
2010,Tuberculosis,0.027069950037458271,0.031556512706426385,-0.004486563,8.5920835575229631e-05,0.000123958,-8.59E-05
2017,Diabetes_mellitus,0.027556121776500662,0.021199270678605164,0.006356851,0.000207797,0.000299787,0.000207797
1998,HIV_AIDS,0.027698307962199874,0.024665889590806376,0.003032418,4.3926519448964432e-05,6.3372571772533592e-05,4.3926519448964432e-05
2016,Alzheimer_s_disease_and_other_dementias,0.027739991461178792,0.019993008439900508,0.007746983,0.000315725,0.000455495,0.000315725
2018,Diabetes_mellitus,0.028044190068496094,0.021199270678605164,0.006844919,0.000238636,0.000344278,0.000238636
2009,Tuberculosis,0.028165776384627812,0.031556512706426385,-0.003390736,4.8153200386600648e-05,6.9470383400681277e-05,-4.82E-05
2019,Diarrheal_diseases,0.028239497811733107,0.045748624551196958,-0.017509127,0.001045766,0.001508721,-0.001045766
2008,Tuberculosis,0.028883460565483021,0.031556512706426385,-0.002673052,2.9564618041092307e-05,4.2652727833660255e-05,-2.96E-05
2009,HIV_AIDS,0.029123018117633941,0.024665889590806376,0.004457129,9.2439095001964778e-05,0.000133361,9.2439095001964778e-05
2018,Alzheimer_s_disease_and_other_dementias,0.029295169520564702,0.019993008439900508,0.009302161,0.000441543,0.000637012,0.000441543
2018,Diarrheal_diseases,0.029469526742655239,0.045748624551196958,-0.016279098,0.00088781,0.001280839,-0.00088781
2007,Tuberculosis,0.029702203946336957,0.031556512706426385,-0.001854309,1.4034681336660385e-05,2.0247765164856827e-05,-1.40E-05
2019,Alzheimer_s_disease_and_other_dementias,0.029852547701772276,0.019993008439900508,0.009859539,0.000490789,0.000708058,0.000490789
1999,HIV_AIDS,0.030214351563593537,0.024665889590806376,0.005548462,0.000140479,0.000202668,0.000140479
2006,Tuberculosis,0.030336540843764574,0.031556512706426385,-0.001219972,6.01209526047622e-06,8.6736200176410849e-06,-6.01E-06
2005,Tuberculosis,0.030901794887549097,0.031556512706426385,-0.000654718,1.7157976636311982e-06,2.4753727804895994e-06,-1.72E-06
2017,Diarrheal_diseases,0.030918554315024518,0.045748624551196958,-0.01483007,0.000721702,0.001041196,-0.000721702
2008,HIV_AIDS,0.031117948173567826,0.024665889590806376,0.006452059,0.000186982,0.000269759,0.000186982
2016,Diarrheal_diseases,0.031331799122368151,0.045748624551196958,-0.014416825,0.000678103,0.000978296,-0.000678103
2004,Tuberculosis,0.031593626545507007,0.031556512706426385,3.7113839080622768e-05,5.4530249155300105e-09,7.8670520034791054e-09,5.4530249155300105e-09
2000,HIV_AIDS,0.032453251036824587,0.024665889590806376,0.007787361,0.000266252,0.00038412,0.000266252
2003,Tuberculosis,0.032820282863235434,0.031556512706426385,0.00126377,6.2026138100642648e-06,8.9484801843291139e-06,6.2026138100642648e-06
2002,Tuberculosis,0.033733950022446148,0.031556512706426385,0.002177437,1.8157753609520147e-05,2.6196101086138393e-05,1.8157753609520147e-05
2001,HIV_AIDS,0.034350319925154735,0.024665889590806376,0.00968443,0.000399101,0.000575781,0.000399101
2019,Neonatal_disorders,0.034591022194345712,0.052867887263875396,-0.018276865,0.000961934,0.001387777,-0.000961934
2001,Tuberculosis,0.034769782769666704,0.031556512706426385,0.00321327,3.893307756149488e-05,5.6168557924514045e-05,3.893307756149488e-05
2013,Diarrheal_diseases,0.035107531579148879,0.045748624551196958,-0.010641093,0.000351124,0.000506564,-0.000351124
2002,HIV_AIDS,0.035709816409916585,0.024665889590806376,0.011043926819110209,0.000507894,0.000732736,0.000507894
2006,HIV_AIDS,0.035769046704569984,0.024665889590806376,0.011103157113763609,0.000512879,0.000739927,0.000512879
1999,Tuberculosis,0.036076696740898459,0.031556512706426385,0.004520184,7.5581589118549645e-05,0.000109041,7.5581589118549645e-05
2018,Neonatal_disorders,0.036274930412120265,0.052867887263875396,-0.016592957,0.000776671,0.001120499,-0.000776671
1998,Tuberculosis,0.036635868271015004,0.031556512706426385,0.005079356,9.467246357123464e-05,0.000136583,9.467246357123464e-05
2003,HIV_AIDS,0.036813915134515235,0.024665889590806376,0.012148025543708859,0.000604061,0.000871475,0.000604061
2005,HIV_AIDS,0.036943002133674671,0.024665889590806376,0.012277112542868295,0.000615744,0.000888331,0.000615744
1997,Tuberculosis,0.036982008841633711,0.031556512706426385,0.005425496,0.000107483,0.000155065,0.000107483
1996,Tuberculosis,0.037151819418077318,0.031556512706426385,0.005595307,0.000114041,0.000164526,0.000114041
2004,HIV_AIDS,0.037359570474629004,0.024665889590806376,0.012693680883822629,0.00065406,0.00094361,0.00065406
1995,Tuberculosis,0.037654207120953548,0.031556512706426385,0.006097694,0.000134481,0.000194015,0.000134481
2011,Diarrheal_diseases,0.037743252014255047,0.045748624551196958,-0.008005373,0.000192188,0.000277269,-0.000192188
1994,Tuberculosis,0.037975568857483225,0.031556512706426385,0.006419056,0.00014836,0.000214038,0.00014836
2017,Neonatal_disorders,0.038168312876145409,0.052867887263875396,-0.014699574,0.000595989,0.000859831,-0.000595989
2010,Diarrheal_diseases,0.038250651615267112,0.045748624551196958,-0.007497973,0.000167545,0.000241716,-0.000167545
1993,Tuberculosis,0.039275932195647768,0.031556512706426385,0.007719419,0.000210737,0.000304029,0.000210737
2009,Diarrheal_diseases,0.039623679571731567,0.045748624551196958,-0.006124945,0.000109951,0.000158626,-0.000109951
2016,Neonatal_disorders,0.040106646418572096,0.052867887263875396,-0.012761241,0.000439272,0.000633736,-0.000439272
1991,Tuberculosis,0.040544711475642529,0.031556512706426385,0.008988199,0.000280849,0.00040518,0.000280849
1992,Tuberculosis,0.040660714683350752,0.031556512706426385,0.009104202,0.0002877,0.000415063,0.0002877
2008,Diarrheal_diseases,0.040800933997981473,0.045748624551196958,-0.004947691,7.07484611109574e-05,0.000102068,-7.07E-05
1990,Tuberculosis,0.040826920660621789,0.031556512706426385,0.009270408,0.00029764,0.000429404,0.00029764
2007,Diarrheal_diseases,0.041950660443627524,0.045748624551196958,-0.003797964,4.113215843123822e-05,5.9341160989806548e-05,-4.11E-05
2015,Neonatal_disorders,0.042099785073751658,0.052867887263875396,-0.010768102,0.000305898,0.000441318,-0.000305898
1994,Digestive_diseases,0.042606272624721345,0.044627564202639886,-0.002021292,1.1709863570162691e-05,1.6893762102160048e-05,-1.17E-05
1990,Digestive_diseases,0.042611563317094731,0.044627564202639886,-0.002016001,1.1647931086350969e-05,1.6804412414894939e-05,-1.16E-05
1991,Digestive_diseases,0.042612949344286707,0.044627564202639886,-0.002014615,1.163173412195562e-05,1.6781045134684314e-05,-1.16E-05
2006,Diarrheal_diseases,0.042677985690544172,0.045748624551196958,-0.003070639,2.6662559074133773e-05,3.8465941753661828e-05,-2.67E-05
2005,Diarrheal_diseases,0.042869109959045942,0.045748624551196958,-0.002879515,2.3395610504139052e-05,3.3752731252891151e-05,-2.34E-05
1993,Digestive_diseases,0.042924098597271219,0.044627564202639886,-0.001703466,8.2864736341865938e-06,1.1954854418498146e-05,-8.29E-06
1995,Digestive_diseases,0.042970791227792147,0.044627564202639886,-0.001656773,7.83422344922518e-06,1.1302395319413199e-05,-7.83E-06
1996,Digestive_diseases,0.043080254158674669,0.044627564202639886,-0.00154731,6.8246269856224928e-06,9.8458555080745652e-06,-6.82E-06
1999,Digestive_diseases,0.043108308575762366,0.044627564202639886,-0.001519256,6.5772783428902555e-06,9.48900684783415e-06,-6.58E-06
1997,Digestive_diseases,0.043165988785227746,0.044627564202639886,-0.001461575,6.08330940687164e-06,8.7763603134868973e-06,-6.08E-06
2000,Digestive_diseases,0.043278611460565393,0.044627564202639886,-0.001348953,5.1752476705401135e-06,7.4663041496603821e-06,-5.18E-06
2001,Digestive_diseases,0.043562278700075223,0.044627564202639886,-0.001065286,3.2170961079770115e-06,4.6412886010416194e-06,-3.22E-06
2002,Digestive_diseases,0.043846752167836123,0.044627564202639886,-0.000780812,1.7227467050059952e-06,2.4853981280199514e-06,-1.72E-06
2004,Diarrheal_diseases,0.043918274680215481,0.045748624551196958,-0.00183035,9.3412769295683111e-06,1.3476613901858686e-05,-9.34E-06
2003,Digestive_diseases,0.044249880384216643,0.044627564202639886,-0.000377684,4.0124211683322669e-07,5.7887001215108626e-07,-4.01E-07
2004,Digestive_diseases,0.044352714690569388,0.044627564202639886,-0.00027485,2.1224471127688103e-07,3.062043924140661e-07,-2.12E-07
2005,Digestive_diseases,0.044889459689886106,0.044627564202639886,0.000261895,1.915539109306714e-07,2.7635387736256583e-07,1.915539109306714e-07
2006,Digestive_diseases,0.045227064517226176,0.044627564202639886,0.0005995,9.99957650370904e-07,1.442633943289083e-06,9.99957650370904e-07
2007,Digestive_diseases,0.045487022422530693,0.044627564202639886,0.000859458,2.0492787523445645e-06,2.9564842934066254e-06,2.0492787523445645e-06
2008,Digestive_diseases,0.045496085660912122,0.044627564202639886,0.000868521,2.0925173387817918e-06,3.018864387634662e-06,2.0925173387817918e-06
2010,Digestive_diseases,0.045580970107258076,0.044627564202639886,0.000953406,2.5191622643674504e-06,3.6343829059975325e-06,2.5191622643674504e-06
2003,Diarrheal_diseases,0.045659213248966615,0.045748624551196958,-8.94E-05,2.1864597267246477e-08,3.1543946048490873e-08,-2.19E-08
2009,Digestive_diseases,0.045686885221131117,0.044627564202639886,0.001059321,3.1063322621084589e-06,4.4814901498972696e-06,3.1063322621084589e-06
2019,Lower_respiratory_infections,0.045851999421734749,0.057557502835119151,-0.011705503,0.000331964,0.000478923,-0.000331964
2011,Digestive_diseases,0.045949855735499021,0.044627564202639886,0.001322292,4.8260289598019883e-06,6.9624880474928514e-06,4.8260289598019883e-06
2012,Digestive_diseases,0.046039130588939957,0.044627564202639886,0.001411566,5.4943002178791875e-06,7.9265996774894555e-06,5.4943002178791875e-06
2014,Digestive_diseases,0.046111525867554806,0.044627564202639886,0.001483962,6.067507386762008e-06,8.7535628174387034e-06,6.067507386762008e-06
2012,Neonatal_disorders,0.046246788438056831,0.052867887263875396,-0.006621099,0.000110659,0.000159647,-0.000110659
2015,Digestive_diseases,0.046366259990354514,0.044627564202639886,0.001738696,8.3061874093458255e-06,1.1983295384157569e-05,8.3061874093458255e-06
2018,Lower_respiratory_infections,0.046436206360363212,0.057557502835119151,-0.011121296,0.000297903,0.000429783,-0.000297903
2016,Digestive_diseases,0.046613843418195793,0.044627564202639886,0.001986279,1.0810927035750993e-05,1.5596870821890378e-05,1.0810927035750993e-05
2017,Digestive_diseases,0.046941473003153378,0.044627564202639886,0.002313909,1.461941739369795e-05,2.1091360974573886e-05,1.461941739369795e-05
2019,Digestive_diseases,0.047009266665688033,0.044627564202639886,0.002381702,1.5477252391552713e-05,2.232895527187995e-05,1.5477252391552713e-05
2017,Lower_respiratory_infections,0.047128801007195374,0.057557502835119151,-0.010428702,0.000260154,0.000375324,-0.000260154
2011,Neonatal_disorders,0.047282440509799566,0.052867887263875396,-0.005585447,7.7916390128812858e-05,0.00011241,-7.79E-05
2002,Diarrheal_diseases,0.047296143604301864,0.045748624551196958,0.001547519,6.4348745489118449e-06,9.2835616004577247e-06,6.4348745489118449e-06
2016,Lower_respiratory_infections,0.048075244803265575,0.057557502835119151,-0.009482258,0.000213083,0.000307414,-0.000213083
2010,Neonatal_disorders,0.048171466167818013,0.052867887263875396,-0.004696421,5.4593382036226138e-05,7.8761601529020076e-05,-5.46E-05
2001,Diarrheal_diseases,0.049156370441079976,0.045748624551196958,0.003407746,3.0596990006855279e-05,4.4142125749019282e-05,3.0596990006855279e-05
2014,Lower_respiratory_infections,0.049389199482136895,0.057557502835119151,-0.008168303,0.00015612,0.000225234,-0.00015612
2009,Neonatal_disorders,0.049599859047973427,0.052867887263875396,-0.003268028,2.6061419619499704e-05,3.7598680843578559e-05,-2.61E-05
2013,Lower_respiratory_infections,0.049812679959671362,0.057557502835119151,-0.007744823,0.000139784,0.000201665,-0.000139784
2012,Lower_respiratory_infections,0.049924271192494415,0.057557502835119151,-0.007633232,0.00013564,0.000195687,-0.00013564
2011,Lower_respiratory_infections,0.050143490895647125,0.057557502835119151,-0.007414012,0.000127694,0.000184223,-0.000127694
2008,Neonatal_disorders,0.050199238802021082,0.052867887263875396,-0.002668648,1.7276315065825414e-05,2.4924454070301613e-05,-1.73E-05
2010,Lower_respiratory_infections,0.050485559352891625,0.057557502835119151,-0.007071943,0.000115806,0.000167073,-0.000115806
2000,Diarrheal_diseases,0.050791964598277263,0.045748624551196958,0.00504334,6.5896792384079975e-05,9.50689755830018e-05,6.5896792384079975e-05
2007,Neonatal_disorders,0.051503644311805812,0.052867887263875396,-0.001364243,4.4581405600272036e-06,6.4317372775371927e-06,-4.46E-06
2009,Lower_respiratory_infections,0.051530474563205225,0.057557502835119151,-0.006027028,8.3289592286556885e-05,0.000120161,-8.33E-05
2008,Lower_respiratory_infections,0.051942244093372662,0.057557502835119151,-0.005615259,7.2020634691833925e-05,0.000103904,-7.20E-05
2006,Neonatal_disorders,0.052343673699943395,0.052867887263875396,-0.000524214,6.529724373668163e-07,9.4204009722628519e-07,-6.53E-07
1999,Diarrheal_diseases,0.052399737346252806,0.045748624551196958,0.006651113,0.000112766,0.000162687,0.000112766
2005,Neonatal_disorders,0.052842410240751168,0.052867887263875396,-2.55E-05,1.5350413527285108e-09,2.2145965471409089e-09,-1.54E-09
2007,Lower_respiratory_infections,0.052878262012231649,0.057557502835119151,-0.004679241,4.9580520334002037e-05,7.1529570810559151e-05,-4.96E-05
2004,Neonatal_disorders,0.053675346067622594,0.052867887263875396,0.000807459,1.529885899031276e-06,2.2071587996583754e-06,1.529885899031276e-06
2005,Lower_respiratory_infections,0.053997074401794048,0.057557502835119151,-0.003560428,2.8413902912270694e-05,4.0992596823833406e-05,-2.84E-05
1998,Diarrheal_diseases,0.054064085377140331,0.045748624551196958,0.008315461,0.000173392,0.000250152,0.000173392
2004,Lower_respiratory_infections,0.054673720875607748,0.057557502835119151,-0.002883782,1.8526737618101085e-05,2.6728432485485442e-05,-1.85E-05
2002,Neonatal_disorders,0.055040560642628793,0.052867887263875396,0.002172673,1.0937115441227033e-05,1.5778922208688348e-05,1.0937115441227033e-05
1997,Diarrheal_diseases,0.055258110955153983,0.045748624551196958,0.009509486,0.000224154,0.000323386,0.000224154
2003,Lower_respiratory_infections,0.055910587161228396,0.057557502835119151,-0.001646916,5.9761878380378062e-06,8.6218165573580789e-06,-5.98E-06
2001,Neonatal_disorders,0.056012322816422676,0.052867887263875396,0.003144436,2.2705801684366929e-05,3.2757547489444444e-05,2.2705801684366929e-05
1996,Diarrheal_diseases,0.056460844276377015,0.045748624551196958,0.010712219725180057,0.000281194,0.000405677,0.000281194
2000,Neonatal_disorders,0.057008781024275035,0.052867887263875396,0.004140894,3.9023440244241678e-05,5.6298923718794273e-05,3.9023440244241678e-05
2002,Lower_respiratory_infections,0.057032215309759812,0.057557502835119151,-0.000525288,6.0199107552704194e-07,8.6848953932227686e-07,-6.02E-07
1995,Diarrheal_diseases,0.057891633452814124,0.045748624551196958,0.012143008901617167,0.000356502,0.000514324,0.000356502
1999,Neonatal_disorders,0.058050780144165766,0.052867887263875396,0.005182893,6.0567267543010835e-05,8.73800965244968e-05,6.0567267543010835e-05
2001,Lower_respiratory_infections,0.058497809641742851,0.057557502835119151,0.000940307,1.9046662874895376e-06,2.7478526075095485e-06,1.9046662874895376e-06
1994,Diarrheal_diseases,0.059336161858143451,0.045748624551196958,0.013587537306946493,0.000440452,0.000635437,0.000440452
1997,Neonatal_disorders,0.060368200714898346,0.052867887263875396,0.007500313,0.000124289,0.000179311,0.000124289
1996,Neonatal_disorders,0.061334008565952419,0.052867887263875396,0.008466121,0.000157049,0.000226573,0.000157049
1999,Lower_respiratory_infections,0.061920453016856135,0.057557502835119151,0.00436295,3.9839079382941473e-05,5.7475642259351409e-05,3.9839079382941473e-05
1993,Diarrheal_diseases,0.061935837993748154,0.045748624551196958,0.016187213442551196,0.000610631,0.000880954,0.000610631
1995,Neonatal_disorders,0.062230263547983979,0.052867887263875396,0.009362376,0.0001906,0.000274978,0.0001906
1994,Neonatal_disorders,0.062718517031507076,0.052867887263875396,0.00985063,0.00021013,0.000303154,0.00021013
1998,Lower_respiratory_infections,0.063734954984998968,0.057557502835119151,0.006177452,7.8688795686729981e-05,0.000113524,7.8688795686729981e-05
1992,Diarrheal_diseases,0.064594358908957511,0.045748624551196958,0.018845734357760553,0.000808635,0.001166614,0.000808635
1993,Neonatal_disorders,0.064721452995551931,0.052867887263875396,0.011853565731676535,0.000299232,0.0004317,0.000299232
1997,Lower_respiratory_infections,0.065299233786499378,0.057557502835119151,0.007741731,0.000122041,0.000176068,0.000122041
1991,Diarrheal_diseases,0.065889760692808622,0.045748624551196958,0.020141136141611664,0.00091343,0.0013178,0.00091343
1996,Lower_respiratory_infections,0.066735272235100632,0.057557502835119151,0.009177769,0.000169576,0.000244646,0.000169576
1991,Neonatal_disorders,0.067523951406963947,0.052867887263875396,0.014656064143088551,0.000447152,0.000645104,0.000447152
1994,Lower_respiratory_infections,0.069014825990898351,0.057557502835119151,0.011457323,0.000259634,0.000374573,0.000259634
1990,Neonatal_disorders,0.069041439740270549,0.052867887263875396,0.016173552476395153,0.000538016,0.000776193,0.000538016
2010,Chronic_respiratory_diseases,0.069609814215897473,0.071259399526972342,-0.001649585,4.8292913315286482e-06,6.96719465500444e-06,-4.83E-06
2008,Chronic_respiratory_diseases,0.070041767317014572,0.071259399526972342,-0.001217632,2.6232029461974366e-06,3.7844818817243603e-06,-2.62E-06
2009,Chronic_respiratory_diseases,0.070101789823807159,0.071259399526972342,-0.00115761,2.3699489386655513e-06,3.4191135809728531e-06,-2.37E-06
2005,Chronic_respiratory_diseases,0.070156081307537491,0.071259399526972342,-0.001103318,2.1520335613213677e-06,3.1047281467449523e-06,-2.15E-06
2004,Chronic_respiratory_diseases,0.070197405153937131,0.071259399526972342,-0.001061994,1.9932633249205634e-06,2.8756711140487437e-06,-1.99E-06
2012,Chronic_respiratory_diseases,0.070324920598097293,0.071259399526972342,-0.000934479,1.5419384151366448e-06,2.2245469048738254e-06,-1.54E-06
2003,Chronic_respiratory_diseases,0.071078218625407016,0.071259399526972342,-0.000181181,5.765610030351127e-08,8.3180169984872364e-08,-5.77E-08
2015,Chronic_respiratory_diseases,0.071175544353808032,0.071259399526972342,-8.39E-05,1.2341933589162489e-08,1.780564638406565e-08,-1.23E-08
2002,Chronic_respiratory_diseases,0.071380816557144344,0.071259399526972342,0.000121417,2.58379042675363e-08,3.7276216353738407e-08,2.58379042675363e-08
1994,Chronic_respiratory_diseases,0.071396826333754659,0.071259399526972342,0.000137427,3.30972763847533e-08,4.7749276507214984e-08,3.30972763847533e-08
1993,Lower_respiratory_infections,0.071415759224602693,0.057557502835119151,0.013858256389483542,0.000372989,0.00053811,0.000372989
