,Gene_10,Gene_5,Gene_46,Gene_23,Gene_13,Gene_42,Gene_22,Gene_20,Gene_11,Gene_30,Gene_37,Gene_35,Gene_33,Gene_36,Gene_44,Gene_17,Gene_15,Gene_21,Gene_41,Gene_6,Gene_7,Gene_39,Gene_29,Gene_25,Gene_32,Gene_38,Gene_18,Gene_34,Gene_28,Gene_48,Gene_3,Gene_49,Gene_4,Gene_14,Gene_8,Gene_40,Gene_1,Gene_27,Gene_2,Gene_45,Gene_19,Gene_43,Gene_50,Gene_12,Gene_31,Gene_9,Gene_47,Gene_16,Gene_24,Gene_26
a316,-0.0045457592017775494,2.0409726418905917e-05,3.233623967399224e-05,-0.00020908856242074112,0.0007055651153758842,-0.0018286177486225345,-0.003445842967614732,-0.00021847152302420796,1.1315190800867208e-05,-0.0003770005924357779,0.0020586441121483497,-0.0007429458211274222,-0.0034350611632096555,0.014653339192147972,0.0005546219789635222,-0.0006691950741025232,0.006974546291997279,-0.004030808771362741,2.9350817815866387e-05,0.000134714513772227,-0.0026465683834124365,3.893057571439744e-05,0.0011169067692317538,-0.0022814449166683806,-5.351669443848402e-05,0.00025106052822176234,-0.0031825941297060705,-0.0005362331670193594,2.6293731663938245e-05,0.0011763568781813626,-0.0009287315486618585,-0.005471131791073834,0.0010779980168800348,0.0013654240682604707,-0.0003381055027774026,0.0041790794573319115,-0.000529336867565431,0.0005039894185454872,-0.0001670538440764033,0.0001902371665967453,-0.0038263638650649153,-0.00208534078488581,-0.0004180023682854488,-7.653498868032203e-05,-0.0009942544103961298,-2.1258045004736393e-05,0.0014440958206211078,-2.6167096564152408e-05,-0.0008938980493617059,-0.0007364243931148118
a317,-0.0009416144351796071,-0.002451755775564828,-0.000696332696744191,0.00489235898159812,-1.769980068157262e-05,-0.0034167928306214667,-0.0007700858640107234,0.003177232321002848,-0.0007104303800316873,0.0014640374799805645,4.655111896913753e-05,2.0233987694346376e-05,-0.0011626708842838382,-0.0016458369123998296,-0.004783841540329752,-3.7947261311883354e-05,-9.954887525197471e-05,-0.0001172146909729165,-0.0023021663174999573,-0.0037557778635786635,0.00013899400236584746,1.6062500063619538e-05,-0.001459839896787483,0.0003572239247065321,0.0013614164233734022,0.00016473297735822593,0.00034122084057083965,-0.000655260038896697,0.0006499278631053951,0.0002345677213286977,0.0007651248847918789,-3.1818845020506015e-05,0.0012274978770795636,-0.001165928624121378,-0.0006549176251829198,2.4567907292858597e-06,0.00040267963040095667,0.0002876576078697547,0.003935072018620853,-0.005418685513909491,-0.00027685526024364966,-3.150307122559931e-05,0.0001299505118137422,0.0010759470660320894,-7.967776329030314e-05,0.00042887834606585885,-0.001579537935213269,0.0006699961520667832,-1.0326115296658677e-05,-0.0008070044436696592
a318,0.00015749229791122928,-0.0021820219092312273,-0.0021632019310162316,-3.4677900968548676e-05,1.5481523224231272e-06,-0.0018467294779787417,-0.0008498395000392468,3.072712190928817e-08,-0.0021354864134498137,0.0069911717985477306,-0.002301811171176523,0.0003598149197380461,0.007255282128043421,-0.0008883931907407495,-0.000967990860924172,0.00022551178285281888,-6.295215628461233e-06,-0.004322441327502257,-0.004415323521201565,0.0021968084568503706,-0.00287760986165688,-0.0005280097229149786,0.0011757146971385097,0.003897297801777503,-0.0009533202701284362,-0.0010570282043514722,-0.0008094117070314762,0.00485666589506477,-0.0016392554434907789,-0.003672477193436811,0.0006207935293653824,0.00277698617550159,-1.192074247480029e-06,-0.0014231184663211069,0.001003409701198272,-0.00042003572153329624,0.0009731948249143878,-0.0029498942308359825,0.002691890517835237,-0.0031374535614068747,-7.078764729464193e-05,-1.2815029788912282e-05,-0.003689751568425718,-0.0007456401253416317,-0.0023498340782879853,0.0031864180732476604,-0.00023461745721347488,0.00010764246525322876,7.81090385867328e-05,2.6775643497142223e-05
a319,0.0009695422388151295,-0.0001840169571458933,-0.0007841280140454391,-2.0015585774708976e-05,-0.0014620080504801113,0.002942216812832788,0.00031614676494234276,-0.0017057869781590134,-0.00043531616757256633,-0.00827133257577437,9.547648908671226e-05,-0.0013538758189798267,0.002173043397982591,0.0016507237928530209,-0.0008887819367645691,-0.00021726121740521303,-0.006138556004664283,0.0004802760208914075,0.0014442739008793237,-0.0005543850332859687,0.0015957899183787518,-0.0038483851937079296,0.0006733650161648615,0.0016355217154105902,-0.0007425841822351832,1.2203786407923554e-05,-0.00048792063081428295,0.011808576010348725,-0.0023725655045229994,0.00026496926481927533,-0.0030121268448545613,-0.0007098372825365537,-0.0023269954733829445,-0.003094264330379138,-0.00028527616084698796,-0.0008573257119926098,0.0006908398479845632,-0.001392338680633232,0.007676862866256632,0.00024722549380319647,-0.004037878855636585,0.005218421771562242,0.0003367116354019285,-0.0018381112541260643,3.081037445561228e-05,-0.0017746109585926252,1.4527926538689324e-06,-0.0027846941667523805,-0.002577210386123654,-0.0001831285515600787
a32,-0.001941175321796477,-3.569189313956287e-05,-0.001887685783510445,-0.0004733916518598717,-0.0001174729235522416,0.00041035945069754906,0.0016299818516324104,-4.869754096245549e-05,-7.378975392606339e-05,3.7758925941894055e-05,-0.00018460588833425925,3.3701719836028913e-05,-0.000800634237816658,-0.0012327876173983594,-0.0064174179781175105,0.00020141523724796166,0.0072840905291841045,0.006188072305572468,-0.00034313769176391013,-0.0015149268375354592,-0.0004319062976877947,0.0003131815858765808,-0.0041653884944351256,-0.00025882813292547836,-0.0009643138854995002,-0.0007554885055763854,-0.00030687792229249855,-0.00244397841728433,8.801664125013199e-05,-0.0068802530908233985,0.0005423096004973926,-0.0065536634602463,-0.0007798335014438987,-0.0009667508956036886,7.57871498986741e-05,0.00021956221408939505,-0.0013442353775395851,0.00559508429412682,-0.003059952063164152,-0.0009122889485009304,0.0011658285083769402,0.0029261542816142886,-0.0007469084461597551,-0.00156967781899895,-0.0025249365806186493,0.0001253540404144264,-0.0009969579728792365,0.0011718439098434,0.005043386619726413,0.007931596127613419
a320,-0.0003750269061845162,-0.001308561189738838,0.0022836999514386546,0.0011083681518330073,0.0006186336666850782,0.0011503169362880993,-2.8031198870148515e-05,0.0004757181280906613,-6.856634922601285e-05,-0.0029663923580858474,0.0003472193016016622,-1.0316956069491114e-05,-0.001609531653953421,0.004334509110116702,-0.00047732700298258905,0.006113768061660698,-0.004660141669517402,-0.0019658600878457405,-0.004531692045238464,0.010605665740027843,-0.0019909819510872603,-0.00016152628130795496,0.002156788699936865,-5.94509670577562e-05,0.0001256595465305803,-0.0006313966103709341,-0.005781746924223401,0.0035150610853280344,-2.5228582245133614e-07,7.69777030429575e-07,-0.0041384321400650325,-0.0025233263239026553,-0.0013120165144373352,-0.0023004049755990896,-0.00027698196398839273,0.0009791000183315183,-0.00044426464399085347,-6.742326613537962e-05,-0.00020110163456344885,0.008501655376835853,-0.0038439251537172522,-0.00024547083500853044,4.646445224695101e-05,-0.0025220027036910314,-0.0036258852267262924,-0.0019059064001858942,-0.0019404886151847354,-0.00011747112369239537,0.0003296635994995212,-5.916278534744601e-05
a321,-0.00012562750618485804,-0.0006413140761437762,-0.00020677250631446066,0.0007392325516295899,3.2893482623824895e-06,-0.00035165122961118784,-0.001636430111310148,0.0011680200902401388,-0.0023841404583624633,-0.002240566554701568,-5.278602869815733e-05,0.0008171847940990724,-0.004031204316130294,-3.056270088509815e-05,5.56710357638477e-06,-0.0011944278483516368,0.000650940549451022,0.0018731402697072354,-4.351362917086397e-05,0.00525041169848563,0.0002335370400420359,-0.0009623219718037082,-0.005443028553896668,-0.0008761489956680356,-0.0004851999128809236,-0.0019446248216661859,-0.0020132261548711605,0.0001387501424459849,0.0013241075782031118,0.0003861141245124146,-4.3378312949741375e-06,-0.0028478087483004622,-4.414810536426683e-05,-0.0027783085912894746,-0.001308007537825184,-9.710869873803449e-05,0.004528509920067236,0.005838943687831376,0.0022945219343082053,0.0008056876513191078,-0.002621812010907587,0.0005474275507460456,0.01206506796761478,-0.0001708864247438606,-0.0008930308496080358,-0.00023805931442409103,-0.00017531605918040451,-0.00182071486834199,-0.004606189085749723,-0.003718458311227911
a322,-0.0010410614761337824,0.0004763580396415848,-0.005345707749894247,0.0018354900277636728,-0.0007333462064433248,-0.001745441379872066,0.01090492981321744,7.342206469775059e-07,0.000856555664901202,6.83258144146188e-05,-0.0017163460525982284,-0.0006791415670518008,-0.0043563565300250295,0.0001590432685096468,0.0003989356257790484,0.001263260243823009,-0.0014129158839932855,-0.005900784362804747,0.001390187488019317,-1.9209156693332854e-05,-0.0022552256621095794,0.00021230750666114415,0.001084205461267679,-0.0025546578509508117,-0.0007870292767792565,-0.0007606329768669036,7.835935557148313e-05,-0.00012822041054257548,-9.77322253664794e-07,0.001813411155412386,0.0013654627451118572,-0.0011129086770443036,0.00023051137635728787,-0.0005011147115658843,0.004620664641875851,-0.00036776344317245024,-0.0014727669167020454,-9.322451586015563e-05,-0.0017038716458987612,-0.003431816076890043,0.0004149678064732476,-0.0028529375266609083,-0.0007079992050623624,-0.0009820689758128433,0.0029154463632036012,0.0011683848369598926,-0.0027407405293872287,-3.3782047315100076e-05,8.194976702721355e-06,0.00036805629732865157
a323,0.0018692174513917342,-0.0011443995404525602,0.001539234054603095,0.002227672392192334,-0.0008959805691993341,-0.0028395077067062554,-0.0013900440655092898,1.6451005795635357e-05,-0.000564129307163879,-0.003348480213834271,-0.0026432033949017513,0.0006310223785201898,-0.001897178286547003,0.00012637895170444866,0.0010273133694472555,-1.618748999156753e-05,-0.003527578240493733,-8.345895218864901e-06,0.0019455610983244512,-1.4538819983197853e-06,-0.0033128397299191366,1.9875244083087328e-05,-0.0035267865493162575,-0.0011883627648666879,0.003684648264368943,-0.0014634047126673788,-9.833028208270842e-06,3.093184876604724e-05,-0.0036316009113563944,-0.0010126385403967015,0.0008033980766904295,7.004508980177336e-05,0.0005560538420592486,0.00236826247220257,-0.0004653664307764688,-0.0034800323413680077,0.0007414540848531704,-1.0553338925922977e-05,0.0014690858644149478,0.001430042643346419,0.0016672960886420785,-3.700547594379219e-07,0.00047590102789616924,-1.5033582681371757e-05,0.005839690369728954,-0.004613419389586481,-0.0012437485340102772,-0.002402236009277001,-0.0002354975446688251,-0.0016207206137613078
a324,0.0005497463587069277,-0.0010279475837596261,0.000259138859514994,0.0012534039320400538,0.0019577175242215285,-0.0025598239504938643,-0.00016692504309462558,-9.598230738319755e-05,-0.002769816675478661,1.5657365067287844e-05,-0.0013883398163177783,0.0031171568714620512,7.563267449065122e-05,8.798180864602882e-06,-0.007224004681635545,-0.00026166133665285344,1.7065983136770589e-06,0.000652070234715287,-0.000551256133870642,0.00011494529028731565,0.005349013060805485,-0.003124060472328446,-0.0018034031508745124,-0.0008632256729975158,0.004870234269794372,0.0003518929368899384,-0.0020194557069907536,-2.5125708588865075e-05,0.008980858791784289,-0.0042483464826030114,0.0002994814843309515,-4.371044839012101e-05,7.656660011863374e-05,5.564254879901964e-06,-0.00033468678989790474,-0.0018331474553771013,0.0005646248863492667,-0.005058580410233354,0.0009347470704641572,1.837744604386263e-06,-0.0030791021267806604,-0.0003545503802903779,0.000548272782741179,1.5731721323768405e-06,-0.0001379977591781593,-0.00048200054616678954,-0.000720773135430574,-0.005869697610644521,0.0005928809750780184,-0.0006304955304423251
a325,0.00019840258355288535,0.007239027351230222,-0.0020064544042694235,0.0006281755000924986,-2.5468698808802227e-05,-0.0003122552784351157,-0.004622551694200526,0.0005335819035625234,0.0004315671002421478,-0.0020055841967973557,0.0006036911297781942,-0.002305130011707364,-6.445655258703782e-05,0.0007409043014670507,-0.002054509923428242,-0.0018699726406749841,-4.291478218343219e-05,0.002433945261754565,0.004016628557940184,-1.6724908094079395e-05,-0.0025708952055133066,-0.005910573403023218,-0.00037943659325541347,-7.08330690946527e-05,-0.000950996876641747,-7.5929826496464446e-06,0.0001935694185274577,-0.006312135410973451,0.0003064312239980504,-0.002444396926787575,-0.00017532628620166627,-0.0007589369682405736,5.6191079497611976e-05,8.106925346439576e-05,-0.0019814133477135485,-0.001897652211135751,-0.004318876437973214,-4.6236526522959085e-06,0.010760521043785698,-0.00039931178590761444,0.007278703863679348,0.00022312188273729099,-0.0007197441064813064,5.01964715661767e-06,0.0015927954357939774,0.0004042052521982843,-0.0010410695433147135,-0.003144277894279488,9.896555641265067e-05,-0.0014550155272436312
a326,-0.001738954018404507,-0.0031507967663727543,0.00025233619795871683,0.0004908527124475718,0.0006522289090233782,0.00013025253979812978,-0.00581511313899441,-1.1452149622363014e-06,0.003497340244417309,0.00013804744218276683,4.872911809841664e-06,-0.001066876553777252,-0.00019999115984454066,-2.8357501645927068e-05,-0.0004199644857484394,1.0011803836267172e-05,-0.00020833003078441457,-0.0020021562854408716,1.0733548239263957e-05,-0.002675632519320428,0.0029782487001590325,-0.0010467355512342644,-0.0010968517101248303,0.0026243071157806743,-0.00014594113131723607,0.005849943791354487,0.0001840210192864209,-0.0002814750168914559,-9.273287065399193e-07,-0.002598620668359094,-0.00350417319449307,-0.006535873875884748,-0.00019498707076610541,0.0040714553321664895,0.0001297106847606708,0.0034404161602897077,0.0002350636423201326,0.006049569522668,-0.004905162982580258,-0.0008006496750624335,-4.377426883626044e-05,-0.0014213930078917562,0.00010709628986037799,-0.0041609878454745355,0.0047710126560725884,-0.0005554420065142329,-0.0023645815710218706,2.3599018831158057e-07,-0.003443877878632447,-0.00045210272485444623
a327,0.0023401832317916536,-6.788125309654806e-05,-0.002653409778838498,0.00030532534794627895,0.00036175640382792333,-5.788303271744529e-06,-0.0010469822306826688,5.531335280717874e-06,0.002435513548662626,-0.00036532843173048583,-0.0018959633680227946,-0.0015334052473768077,-0.00019579818111509586,0.00020857144078169874,-0.0004028058980203109,1.3963328313308264e-06,0.0001982186045150203,4.061418181573083e-06,0.0013159646405660032,-0.0007652433913592446,0.00012129964892307809,-0.0003855150227365335,-0.00026689039765742336,-0.0007509063267136479,-0.004216722829907776,3.0849702984991185e-05,0.004503202423181984,-0.005264372186786699,0.013395789906735846,-0.006900837740108227,-0.0034547549432376624,-0.0065777848993107645,-2.4921750778403003e-05,-3.166530757210619e-05,-0.000997659602166379,-0.0009727698723462704,-0.0028920386973381247,0.005107673943697278,-3.118509545505085e-05,0.0008196014668064825,-0.005334302777018445,0.00014336745622767493,-0.0008856673569265575,-3.82561584108365e-05,-9.32387683409868e-05,0.0011412540935352954,0.0025246154644790334,-1.1527363825283268e-05,-7.828624418530533e-05,-6.609376909624988e-08
a328,-0.005686371617121575,-0.00030883939300304286,2.9351704728984367e-06,0.00017615161819126146,-0.004096776349586958,0.00028042603815250705,0.0029879464922474225,-0.0018289981013522296,-4.5478487394528654e-05,6.892815769337594e-06,1.3372282708817775e-05,0.00014121758126684424,-0.005669286814016332,-0.0007954900406255262,-0.00031589003916443004,-0.0011214196191118636,0.000143858004771348,-0.0016452263187822103,-0.0013051019160988738,0.0016533291587581059,-0.005435541750636815,-0.005736134150933334,0.007785476159485674,-0.002405870377818814,0.0010168214116318074,0.0009449563434973892,-0.001725077434546785,-0.0023440520371739706,-0.0028409941496961,0.00583901752868342,-0.0023764177651217516,0.005173472822665646,0.004058141903393163,-0.0019349325898102752,-0.0022953792631358943,-1.0223787225976532e-07,-0.0006846625162232689,-0.000585241477612802,-0.0007102417111798038,-0.000544965140683789,-0.0010825057587539365,0.0015368595562956578,0.0010583343214252095,-0.001258841726202534,0.0027364781924289925,-0.003096992990217002,0.0002972440924304226,0.0024688789135402555,0.0004581223487875241,0.00013054174018113087
a329,0.00036374174598215094,-0.0016660432395513725,0.0034433204618229277,-1.1176528122853557e-05,0.00016537629113307583,0.00012766368432634914,-0.0011471001502189942,-0.00023711036362930138,0.007071015807724625,-0.0008849605283399028,-0.0003400499189473477,-0.0024259859658767443,-0.0012229510499269219,0.002030100610250861,0.0005310085020743018,-0.00041556176685825057,-0.0029290825970863504,-0.0011350154773501317,-0.0002843990212219006,0.0001539093937136728,-0.0017720708083937453,-0.004914111326036125,9.49165901913975e-05,-3.6343515960708716e-05,7.741028118045672e-05,0.0007214822041286613,1.2994096212482268e-05,0.008859802009205994,-0.005963715962915448,-0.005201255944988603,-0.0009271285219015456,-0.0010068328913739807,-0.00508184042092448,-0.0007178434186318468,-0.00013499078592495118,5.946628202036679e-05,0.0026853651381207756,0.0003821912857079018,-0.0003148511767422533,0.0018915342933206805,0.005063355838812173,0.00011593180588517012,-4.42175113346589e-05,-0.00014311273261024627,2.1899846294509326e-06,1.797008563679363e-05,-0.003927384800847514,-0.0013491759916843841,-1.3171333200195597e-05,-0.00037812715914889265
a33,-1.2808568075128553e-05,0.027138690915890402,-2.1245098428963795e-05,0.0002544710598039255,-0.0015909949788198959,0.0008381989533433314,-0.00010548947597331638,-0.00045541792156230266,-0.0012213484765513237,-0.0007140231429440397,-0.0002039710097893866,-2.9652350044829514e-05,4.656386597201242e-05,-0.003518542820250326,-0.0014968675018767583,-0.00020190735845772366,8.286431621031833e-05,-0.0005462735065272176,0.003160972552953084,0.0032284732013277053,-0.0004438255500566492,0.000173157967876801,-0.001764871535412796,-0.0025478994974494603,-0.0013560675331282285,0.001020108962878157,0.0012470854615261187,-0.0006664457785041989,0.0019796294841902,-0.006259337004444707,-0.00016737666616583593,-0.00046504085119605104,5.730752918130255e-06,-1.4380827331932815e-05,-0.0012438227729251218,-0.0027369722313807733,-0.0014519893381857852,0.00030928997783321883,0.0017137787309578377,-0.003240995380301217,-0.0007448281753023476,-0.0033778658519414187,0.00031667821142915015,-0.003453040001572222,0.0004796730214212436,-0.0016224280441434033,-0.00149418487967478,0.0038433834104472063,-0.0013206397172270557,0.000426989578086272
a330,0.0015486111264848938,-0.0032231429291033767,0.0004617966490189753,-0.007865961589246703,-0.0004581181451909855,0.0017181644638001696,0.0014687796228924225,0.0016649781435936518,0.0004562257989590753,-0.001704145296766212,-0.002870320001280146,-5.707684925388204e-05,-0.003065999100239837,0.0004612146612006916,-0.0028880937475936827,0.0004906220502453405,-0.0006881450410804991,5.290650265970436e-07,0.00031989438451101226,0.003484035968406669,-0.0009313600400011703,0.004934841027573213,-2.286438580511121e-05,0.0005390667612361097,0.001266197753729447,-0.0010266633370623608,0.0012625794229334311,-0.0015990959695310531,-0.00013937988774591695,-0.0008477138720165427,0.004351896695610491,-0.0011446725458264377,0.0009572564397006744,-0.0028632509016379643,-0.006252517621877935,-4.459423422704131e-06,-0.0005411570541089474,-0.00017497696717489624,0.0015630788737426666,-0.00030083509653126036,0.000531530814687623,-7.287246894545796e-06,-0.0012265662313341026,-3.7131681031897794e-05,-0.00016365787639999294,-0.0025955411872139278,0.0007852459769485498,-0.0036961497695347408,-0.00011626705013916146,-0.0009737536211768534
a331,-0.0003596175306075989,0.00020095039630536708,-4.926213189953931e-08,2.175277611885532e-06,0.0009799401926221308,-3.34689720707217e-05,-0.0002950600651025811,-0.002244046412863468,-0.00046737749825034045,0.00040765375758473497,0.00039668892047636144,-0.0004952236223422545,3.8795072514437594e-05,-0.003174805287064587,-0.0015601955896002622,0.005966662086571033,-0.002510786665770403,-0.005344860518181,-6.592959622897781e-06,0.0010285944372774303,-0.0012591453472413213,0.004753405465417993,-2.3200003972868497e-05,-4.404237751664717e-05,0.002549414506910661,0.0015012137730522112,2.667525656756736e-06,-0.001849310557482727,-1.1417744729000855e-05,0.0021441449337014657,-0.005663356553835342,0.0007259829023986753,-0.0005958312453078905,-0.0003755992167916622,-0.00019250445312868976,-0.00019765270147028245,0.0004418664495111583,-0.0021703926174802685,-0.0008877767493291034,-0.0005364977725714928,-4.10574077164003e-05,0.0012606444615009278,-0.0004166873539035404,5.8751797032689855e-05,-0.0018594712398598947,-0.0002484951744530545,0.0011498311173906992,1.988459684589374e-05,0.002380976164130657,-0.004656345392202591
a332,-0.0042523281450490705,0.014210359073617845,-0.004492434846930999,-8.213476560962776e-05,0.0004326732465404371,-0.0004246341619257841,0.001262276758028153,-0.00129449804584737,0.000644291453415748,-0.0034326724745784108,0.0027160177183810615,0.0013452110260314563,-0.0009045033013732116,-0.007990028213875082,0.0012580195890851261,0.0014188445862087194,-0.00044188634222660844,6.15401494133156e-05,0.0003319802985317817,-0.0013391696651381215,-0.0011772260942217783,-0.004344721143356796,-0.0003660238410263339,0.0023515600429518694,0.0024063104135491273,-0.001055636486163098,-0.00017767578051544565,-0.0006058873756652696,0.0016938134725541561,-0.0034151084150744627,-0.0008085939715702477,0.0056997933553152545,-5.300841401839065e-06,2.1469926731538386e-05,-0.00013766037859432446,-0.00026314330799579984,0.0002689875586582781,-0.00022116616325506449,-4.834945705719238e-05,-0.00020877467221379624,-0.0004862993255174506,-0.0026712538718712234,-2.9573417128256818e-05,-0.0009072650542761912,2.4118655761897585e-08,0.0012090244562181114,8.855712483625219e-05,-0.0032386209646172726,-0.0013272425919112216,-0.0022716298702443326
a333,-0.00012056993713265235,-0.0014826677098598025,3.3690315815602685e-05,-0.004231463210785347,0.003146137554606055,-0.0008340542154944546,0.0002403623777860644,-5.793239921213938e-05,-0.0015741493311769322,-0.0013523980505614625,0.00020920452805851526,0.002254371810779053,0.004051587022824769,-0.003299121658276128,0.0005536515132074939,-0.00034183873081782045,-0.006755109854796476,-1.659257507322868e-05,0.00017678629764144942,-0.0005885990307036904,-3.107632863732254e-06,-0.0005532709661165225,0.0004455080335324835,-0.0009032638545899692,-0.0028453564839544918,0.00014652954863887072,7.140725149865296e-05,-0.00029208160430665335,-0.0006736880849326533,0.0024774777892366618,-0.00016853791565592702,0.009928412520914488,0.0025173989182573422,-0.0005846853151476056,-0.0006372735814650743,-0.006495822515455605,-0.001987195183895084,5.802326169302596e-09,-0.0019890021087262933,0.0013813990642244653,-6.258453809299504e-05,0.0014297333543165378,-0.0002836986418799923,-0.0007246888148411731,0.0007558017853071144,-0.004047644651873308,-0.00011066696961457368,-0.0007790575695759113,0.005940163511491774,-0.002883504934080406
a334,0.00047312361281174296,-0.0011621043089272733,-0.002151485559585742,0.0020083140099695163,0.0007852185432920137,-0.0010623415823532243,2.5149698998407684e-05,-0.0007278823841269312,0.0009418707156380918,-0.0007312669036841609,-0.00020493333316124948,-0.00027169731835170177,0.0020610702582978292,-0.0032279444184979745,-0.0005213284009750697,-0.000648701052542455,0.009619383248881027,-0.00023779191163632242,1.71258744249245e-05,0.0010669982594160954,-0.0005977836608818303,0.016416935147449137,-0.004129572308576034,0.0021924940435635414,0.0008647104045067314,-0.0030751437983232203,0.0008598706171262182,-0.0009127489565945598,6.32795368652961e-05,-0.007758337303443611,-0.0021733905246590734,0.00027763509432644816,-0.0009184548211004142,-0.0003053757637583557,-0.0019894986044584413,0.0002628823096659822,0.0031213077907483794,-0.002926784525036744,-0.0009225009500798929,9.598396307848979e-05,-0.00038896265126037383,-0.0013126024036607315,-0.00013708569627573553,0.0005427303468193354,0.001530636338499182,-0.0019376909602869348,-0.0029988077777488506,-0.0002731685083925048,-0.004342531750724276,-0.0034091434866197674
a335,-0.00012172042420843538,-0.0017092618263866216,-0.006746349722322469,-0.0009094064464860879,-0.00019756549861669678,0.00506493192824526,-0.0001441364143756191,-0.0010304697448856866,0.0072354182600555955,-0.00016190245733237142,0.000818245645721723,-0.0005486452105187161,0.0025886713229195096,0.004084784452469441,-0.002071219563939456,-0.006543288673117236,-0.006520424404892815,-0.001150957959460725,-0.0023033621061947446,0.0003060255799539205,0.0005182426501755908,-0.0016623372186239872,0.00015730738335696616,0.0016916036362063054,-0.0005550432984004019,-0.0015957712005411724,-1.94391183309607e-05,0.001008142771819914,-0.0040928284710141484,-0.0002151400203689181,-0.0007165761650781031,-0.003540160864536893,0.0025788320329020696,0.0012825861018501937,-0.00278768151379663,-1.4074913971490383e-05,-0.0007168640471239087,2.8802399683798725e-05,-0.002385374668393879,0.0030268209737479446,0.00039540100474078294,-1.1394251138317736e-05,0.0035235489046959055,0.0011084173080670393,-0.0008539599180152138,-0.002227364988296641,-2.093222241079999e-06,-0.0002516196437678162,-0.0005637226100371649,0.0005409762129459372
a336,-0.002323796636341268,-0.0021652609800714754,-0.001675367230973058,-0.007992823303683517,0.0002207402991826759,-0.0008888069534534015,-0.003693418526737091,2.674741054891651e-05,-0.0008237129625804111,4.813347731053637e-06,-0.00019727226531757766,-0.0024307666051994596,2.6980073445653872e-05,0.00021236373568054917,0.007867815322760183,-0.0008686262767059029,-0.00012766684280342885,-0.001262621366009839,-0.0027347558341498344,-0.0010512260827361549,0.002200504675370087,0.00022578909631865282,-0.0013806899755977767,-0.0009092938919777575,0.0006122736282750309,0.0026014889836676177,-0.004120177847592707,-1.1852603500714972e-05,0.0019312975418979295,-2.573483635974331e-05,0.0004010446480345207,0.000498036045250172,-5.7269295899789355e-05,0.0066795635705372315,-0.0005565955775855536,-0.005705604126630706,-0.0010759508985524473,0.0010899450739257433,-0.00133471066392701,0.0003982218544897674,-0.0005709474724625292,-0.0002723445152253911,-0.0007681688117963312,-0.001696195907149816,2.9578128907699884e-05,0.006057662799027284,0.0005460118948486655,-1.0238267642511322e-05,0.0033731011248359826,8.8383434661848e-06
a337,-0.0021127941432410274,0.0005675651869242919,0.0025784063265004726,-0.00017187933112114266,-0.00046857262943160666,-0.007654510666562281,-0.0002335920368454951,0.0010059398063332267,-0.0006891702420405575,-0.0022609976827592613,1.3646327849506953e-05,0.012545629835786113,-0.000907005063724872,0.0006904524718722629,-0.0027955295752422923,-0.0006911115128778057,-0.005615395059496186,9.729689938159489e-06,0.004456171050564155,-0.003816793440154958,0.004071450643490167,0.00910636764640516,-0.0009018627989613487,-0.0009047679678170599,-0.0023842369308055677,0.0002127048426770323,-0.0034988732626111832,-0.0006649493524501894,-0.0001231677800494998,-0.0007756491402426424,0.00021858087758151192,-0.00045728049012671397,-0.0008709832891453427,-0.002528186218932712,0.002540893176719004,-0.0015033027353252375,0.009475661975831377,2.353160555633731e-05,0.0037404467147856522,-0.004977865647926824,-1.7498915942551312e-07,-0.0004583811111293166,-6.271234342174214e-05,-0.006527971602970567,-0.004768530599406719,7.603607484306732e-05,-0.0004164104292423169,-0.0008779161731117522,-0.0005734005025140048,4.195341071769592e-06
a338,0.00018266662797762124,0.004533932611751614,0.0009925916547332283,-1.8909365167092966e-05,5.78431515021238e-05,-7.873019847176241e-05,0.003360479090715211,-0.00124306370310794,0.0008749074804705881,1.2943787132779435e-05,1.3264171551727278e-05,-0.0021045624374599896,0.0010457139946753874,0.0006439739416882633,-0.006337958115770371,8.559385565672074e-05,-0.004147937062895164,0.00037975422163406174,-0.0006529746971176884,-6.418818927770773e-05,-3.7081300944527605e-06,-0.0003953253578503758,0.005632013550606123,-5.7250018446121376e-05,-5.2478788477723225e-05,0.0006844813442444036,-0.0038162924620237823,-0.0012912066912857513,-0.00017147944305529578,0.006277952822175616,-5.2888406534957024e-05,0.0007337119393280764,5.105981136473213e-06,-0.0015038271574516165,-0.002161718991750624,2.3683549002185154e-09,-0.001504422575859509,0.00022374758379164442,-0.004383184138215337,-0.0036015010604772513,-0.002391430855790518,-0.00407648273064545,-0.0005616793841437188,0.002150892633504143,4.786174132636689e-05,-0.002127489853462438,0.0009756333308685848,-0.002338284464981678,2.517853686743684e-05,-0.00020047079454245734
