,Gene_45,Gene_44,Gene_22,Gene_15,Gene_36,Gene_21,Gene_43,Gene_11,Gene_9,Gene_50,Gene_13,Gene_31,Gene_28,Gene_12,Gene_30,Gene_24,Gene_32,Gene_38,Gene_2,Gene_33,Gene_7,Gene_23,Gene_19,Gene_26,Gene_39
a40,0.005859596418921189,-0.0006035270164810977,-0.00017818691715177173,-0.0059571243172242775,-0.0009663332742817013,0.0006560366303107689,-2.9223820216781906e-06,-0.0032044085519527463,0.001995536885338345,-0.0001459328217735445,-4.610169238267658e-06,0.004901512494766978,-9.680427185685563e-06,-0.00028798631902843524,-0.0029022099307829574,0.0009346538745001413,-0.0036226081938588763,9.896404770542728e-05,-0.0028145792851193108,-0.00017055714012840953,-5.094735238113097e-06,-5.208368915489241e-05,-4.7289282348499453e-05,0.0017352705880153115,0.008024671239906907
a400,0.00024645085039881284,0.004203606781260549,0.0033205372250039765,-0.0013301425344342866,2.585162583778651e-06,0.0010623567823119392,-5.007653945204567e-05,1.3782934735177333e-05,0.0015806455095665316,-7.035333971716184e-05,-0.003230264207911021,-0.0008835687278563585,0.00012166666532963718,-0.0005355502150714373,-5.2024321416444474e-05,-7.044801416334441e-06,-0.00037065525391369704,-0.0014829763619190741,-0.0014795739537580839,-0.00024634204248170813,0.0014754030467182848,-4.843128226292032e-06,-0.00012803206662342632,-0.0010333231877675637,0.0005601866992186507
a401,-0.0037070540942687126,-0.0005700957163133494,0.0002474217506543918,1.7235018409534307e-05,0.004219195177118142,-0.006324012719507377,-0.0048570628515876135,1.0545502445239265e-05,-0.002493342378501001,0.0009645249867877726,5.421887487073822e-06,-0.0026790690668076597,-0.0025664436302729778,0.0006652238333451337,-5.530435540579339e-05,-0.0019464815007974087,-1.2275714337627041e-05,0.008693616955444572,-0.0030223474510033973,0.0012968796612435936,-2.7025036986118886e-05,-0.0011589369389483225,0.00030777190230209164,0.0007393146443554024,0.0063258885383224266
a402,0.0004494637690843229,0.0027195209946854334,0.0007291265453784287,-0.002183369855968281,0.00020969437940427868,0.00020976154530835483,0.0003401827544931369,-0.0007513927198216875,-0.0037527568477523296,-0.00014446798758014495,-0.005352535778233445,0.0008515283999170351,-0.00044272119785978593,-1.7541426298917377e-05,-0.002015131688299689,0.0027752496613559522,-0.0014849683592925988,0.0004751702038281033,0.00032003421836714974,1.0993843125101847e-05,0.0010169825878732649,-0.000888296801892991,0.00101898629622168,-0.0020539514845789113,-0.002835292188690917
a403,-0.00301929769409264,-0.0014863408427213385,-0.001621099927095534,-0.000925878965194487,0.0017212938234426002,0.01195546544253966,-0.0009406585147719538,-0.0011135769530801276,-0.0006370123652605386,-0.0016768561586329115,-0.0003549113951932185,-0.0002897172213265542,-5.066769756007248e-07,0.006388026480023762,0.0011398247972222676,-0.007061066389654822,0.0026963039794346165,0.0007435612138718146,-0.002879678056527762,-0.00014205267849958154,-0.0038015573910440553,0.001073917404899048,-0.004143222251944023,2.2608705840295416e-05,0.0001839299665286206
a404,0.0018755009793551382,-0.002934306128171215,-0.002469269063984643,0.0011972652596012974,-0.00047179803320603715,-0.000496149751461567,0.005175517057312614,-6.165893976070298e-05,0.00020697898904403593,2.075902136664876e-05,-0.002609383552935288,5.197943015252022e-05,-0.004412491450069073,-9.365450171915047e-05,0.00034467045779652643,0.0008084201034710648,0.0022175185432137144,-0.0019216874698248167,1.1424430416779425e-05,3.22552710077087e-05,-0.002849150296695683,-2.1264181246705475e-05,-9.036104367774302e-05,-0.000723137616519647,-0.0014137763409749387
a405,0.0002328879986467651,-0.006503771790987361,-6.93755648063267e-05,0.0018684329023392864,0.0015163262079901773,-0.004368940711607179,-2.1923702077120155e-06,-5.619220319514468e-05,-0.004348445878794806,6.0205931647301864e-05,-0.00038020127117240976,-0.0027554433224067374,-0.00874859755653834,0.002354917159958737,0.0006625189053614416,0.0007374550084665696,0.00014110872470507875,-0.00181853834469796,-0.000669367608706692,-9.355856786473428e-06,0.006675697865743093,-0.004620727179816845,-0.003434556807248548,0.001587656760658862,-1.1604800605269437e-05
a406,0.007966881319823201,0.0005996792226955058,-0.0005302022983389443,-0.0003469677963270797,-1.12663829998925e-05,-6.0607194151148566e-05,0.00021142772592597854,0.006139288953590286,-0.003496087061690898,-0.0019612439655716115,-0.0055505935213311704,-4.557622260360024e-05,-0.0003180723520401095,-2.2250386147348172e-05,-8.064179381400737e-05,-0.00033081947809148935,0.005345705167965557,0.001891569735560904,0.00016044961161900025,-2.883210560288593e-05,0.0003340618398733242,-0.00046496012183295295,-0.002319506730486504,-0.006362184129808179,0.00010934957330713518
a407,-1.8323906727585586e-05,0.00018452936321523448,0.00986266516786069,-0.0018044965250288807,0.002977507823400444,-0.0043050061545708085,-0.0009596003501526058,-0.004594798510076586,-0.00039764268225265945,0.0005115441610897315,0.004269429855751699,0.0001512031190475105,-0.00018067776573384912,0.0014402542582723533,-0.0027270072920505067,-0.0011300183711078341,0.00010412912701391404,-0.0009910530026534946,-4.9214243129126214e-05,-0.000350369158018978,0.000514365129489974,-0.004680822214858061,-0.0003005035982920118,-0.0006445346055498225,-0.00012288009243659865
a408,-0.00014760040630532306,1.485690396657558e-07,0.0019493608126132716,9.189406929310914e-05,-8.736793533391479e-05,0.0006109750461505276,-0.0020726526100614726,-0.0035505338518227307,-0.0011002119447763251,-0.0006169772008868557,0.0032809566525532994,-0.0007378940655345125,-0.002023528610782001,-0.0003143837684084678,0.0005359429386607674,-0.0038136011124647955,-1.0633476216609838e-05,-0.00037010515738059024,-0.0010281645214979982,-0.006959979322436544,-0.00047005126306605893,0.004027798599842801,-0.0017597340533858042,0.0022823207258311625,-0.0032992728492969715
a409,9.775270019816398e-05,0.00030769781735007305,0.0062994990845276575,0.00033075401458242896,3.4739458132113945e-05,0.0007538041565923088,0.004530621686331214,-0.001459942863200264,-0.0004683997880363393,-7.888583597901854e-05,-1.0002131674324822e-05,-0.002007075561140569,-0.001269405056843362,-0.00036582537467176927,-0.0018524419566946118,9.73384492562252e-06,-0.00019616345843710475,0.00620278921164091,0.0006086835530662088,-0.0006104951247588235,-0.004083387878378945,-0.0002638118572804186,0.0035862611134772696,0.0008161855619637972,-0.00012254942421757102
a41,-0.0013439162457850665,0.0010730435767084632,-0.002058338366036851,-0.0011176295289299018,-0.0002925882966385712,2.7164658739904082e-05,0.00161176221796888,-0.0005544226915207276,-0.004713021890463208,-3.324890845433009e-06,-0.0007985622197061509,0.0009456900693018255,-0.0035283963822228892,0.00034087637433230164,2.5291887200905555e-06,-0.006825819873795703,0.0005702699528253056,0.001665756260135329,0.0003745149269503518,-0.0002805189499922307,0.005258763739464219,-0.00020948582933371404,0.0003719509802709831,-0.001771425183198359,0.010491835336375877
a410,0.00023582730823589566,0.009094715929825985,0.0003094909702870746,-5.568186429512573e-06,-0.0006136282534140399,0.00012149988774934556,3.1251022627798767e-06,0.0008626365369906997,-0.00035609845069077615,-0.003753783833771391,0.00043901162274425157,0.0003418643075755487,-0.004506580754565797,0.0023690337312694673,-6.974423484913282e-05,0.0032702328198152553,-0.0006639037520785413,-0.0010430784634637745,-0.0018217380087049272,-0.0005676217304564917,-0.004209806727009399,-0.0013672205490209972,-0.0034411482259876338,0.0009797744560782642,0.002357970273231847
a411,-0.0019977070394747937,0.00012747663684520034,-0.0038517312721449135,-4.787384548358075e-06,0.006229519869871658,-0.00042885690129057215,0.0011384497408176899,-0.002583596168783542,-0.004642973890424007,-0.0011341911305294164,-0.00035491768588619675,-0.0016872130142165783,0.00025638636341458114,-0.00019734025705297532,-0.0003330367308948658,-0.0011556137965384895,0.00017261417075935715,-0.0006288207791661092,-0.00017689375619910682,-0.00025160214649409406,0.00022551894432893912,-0.001339609427393064,0.0012561513664466496,-0.004281927197593762,-0.0008154986226248636
a412,-0.0006784822380440036,-0.0014102604499568179,-0.002580744821827923,-0.0029781119852769623,-0.00030059467525377797,1.1856155017680797e-06,0.00014760250459900552,0.003325170753327826,0.0011507151261201751,-0.0011057139322394162,0.00012659698027019648,3.738766741623735e-07,0.0007752365009028451,0.0006720726779742064,-0.0009182387555641373,0.00029444549360104107,-0.0024173365364539515,0.0016649125283975975,-0.0005848268208118721,0.0006344037815925459,0.0018474080491207709,0.00012600857582765524,0.0025893795233715372,-0.001570277110822528,0.001329910324149996
a413,-1.060004657674245e-05,-0.0019034953394223928,0.0003547958140393205,2.25779539393177e-05,-0.00025642159341494886,-0.0008450501648941105,-0.00027795458063372054,0.001164344358566432,-0.004230494055148457,-2.138563033343905e-05,0.00037023825674138526,-1.7336867933224814e-07,-0.005140411649686741,-0.0021035110606699866,0.0016219219623786153,0.0002648991501878204,-6.927755982084275e-06,-0.004209043543033951,-4.1316615932073745e-06,-9.048689436561767e-06,-0.00010935264894611696,-0.005065278842495911,0.0020795505144119777,0.01281844307541267,-0.00022901199038807179
a414,-0.00016754490115736742,-0.006534758085119498,-0.0033956475001817414,0.001176281089130993,0.0023916748258200173,0.0013579105934717053,-0.0003266984116327271,-0.0009289170284596518,0.0003065460445546694,-0.0013550752813181097,0.0015309815914434158,-8.807779111973612e-06,-0.003945313286077759,-3.260068494792567e-05,0.0012011050632837082,0.0012149862806037559,-0.004348488696715081,0.0007303013724125522,-0.00020410799866206475,-0.0007467532182912945,0.0009580153985755241,-0.00019070825367032665,-0.002256456900549873,5.911641221385496e-07,-0.002057262864216002
a415,0.0062701779303691845,-0.001416175016824279,-0.0038223311055707045,-0.0008355860763285625,0.0006899740182436517,-0.00016864193503566692,0.000415560254044827,-0.003947812418357349,0.002684582043926953,0.00017747439099645326,0.00551567964287554,-0.0014474559943262518,0.0017808527350607851,0.0006826103715375214,0.0003690212247601083,-0.0025724663570695196,1.919042731476323e-08,-1.3538170705960765e-06,8.502729441045998e-06,0.0029266167782614786,-2.6324630598192466e-06,-0.0035988293113887082,-0.00023736867944149326,-0.0007698254690208001,-8.498930736709591e-05
a416,0.006749901556407735,-5.6315502653204465e-05,0.0024473886018660657,-0.0018878078509166085,0.0012189186811837,-0.00186172375444721,-0.000186456312954333,0.0011663576630647982,-0.00041492025293716865,-0.0002502577662202869,1.8779808096609557e-06,0.002993800506614511,0.010772604713215903,-0.00011493529174184318,-0.00012500263861484756,-0.001969424848740692,0.0021764051548700666,-8.04185090204591e-05,-2.086183818192735e-05,-0.0008708644347971252,-0.0003956345155386896,-0.005637750088174605,-9.118459713657837e-06,-0.0008945905965501259,-0.0007268653353455813
a417,0.0005877858021019048,-0.0005241475227067845,0.00016500530602231163,0.0031140185489504056,-0.000233952466501985,-0.0018941429192941093,-0.0010784074882588405,4.005425592026955e-05,-0.000871097274616056,-0.0007493969305695301,-0.00041506497113367536,6.851538087036292e-06,-0.0035271570907450156,-4.878698263290819e-05,-0.000176409682384443,-0.000877943574700541,-0.0013618527665650647,0.0035911058211412503,-0.00025372486894368836,-0.0011576914865413105,6.719465873334068e-05,0.00013228865007972068,-0.0016345408675691774,0.0021501173680137054,-0.0027951688383210556
a418,-0.0023006118208074296,-0.0021868766120561036,0.0005226742704121227,-0.004547480976060997,-0.008320570977902376,0.010474147401853874,-0.00103817033787561,0.003111387375099201,-0.0012692763802880243,0.00013336218391682853,-5.5138600324139615e-05,-0.005251584455586827,-0.0018944708914767146,0.00010509992545633677,-0.002891012671869102,-0.005317212272082097,0.0015471685612299738,0.0025879523979764818,-0.00011002282158891863,-0.0011379915467251084,2.8326081498814383e-05,-0.0006547620104352739,0.0016223658755782954,0.008002145047519057,-0.0008444892361688184
a419,-0.000544097735773256,0.019490382668522738,-0.002162810485061491,0.0020639388952526363,-0.007218655254361029,-0.0014268737783129132,-0.0011318282166047507,-0.0006479077850395395,0.0002999497433786029,0.0004844150682655757,-0.002448060200076956,-1.057407079778041e-05,-2.5076778554112146e-06,-0.0030449970789716467,-0.0033963599346993976,-0.0012103061101301424,-0.00010464225791840479,0.0005859741613051962,3.881489044195582e-05,2.050961598958382e-05,-0.005618479460489475,-0.0012273230421977238,-0.00037821192049492837,-0.0020244755919907455,-0.002076989494539937
a42,9.999020458965262e-05,-0.0005545480442722345,-4.627941401068802e-06,-0.0006449512323542994,-0.0010613562478959775,-0.00696619970837013,-0.00026843736244383607,0.0008005800411746145,0.00013959777033286844,-0.000789678925747145,0.0006055761816718174,-0.001862174595311961,0.007649080334230356,-0.0018500886379892246,-9.818487339958927e-05,1.6987098895814706e-05,0.0007083413943975788,-0.001633478162617782,-4.801180146189385e-05,-0.002377828304129622,-0.004921072727544143,-0.0012210562426384062,9.988009744732256e-06,-0.0008169838729960677,-0.005390893710352644
a420,-0.0005155387490096463,-0.00016491164681930407,-0.0029345974929198093,-0.0012489473384298573,0.006782110554023302,1.9200877325475322e-05,0.0008700152689444418,0.00015304555034111327,0.0004755802303840332,-0.00012244058143681116,-0.0010512755545489254,0.0012149041281163918,0.00027165024157441283,-3.593185250267393e-05,-0.00026334470208368957,0.0003603995712147326,-0.00016867295837716574,-0.0019711081001518266,-0.003096961622792391,-0.000918231006058872,-0.00036728337499476824,0.002388312874590511,-0.0005020816402978444,0.0026162479774338686,-1.9201115075850617e-09
a421,0.0033758355700746505,-0.004795913268620444,0.0020226532819738385,0.00028260933616219494,0.0008538324132177154,-0.00019561146250916058,-0.0001704627605507731,-0.0011730783215669507,-0.00013965037867750044,-0.00039279541672064197,0.0001741920394904967,-0.0008959110663432223,-5.486331481283839e-05,-0.0013229937342551382,0.007610168537258618,-0.004125543061041703,-0.005225248503172303,-0.0012450345575374063,0.0014761036380356914,-6.931371752384198e-06,0.0006664959665435241,-0.0014544949397022775,-2.0991338368658114e-05,-0.000128155424560131,-6.49667772022153e-05
a422,7.81275648646185e-06,0.02975493129049152,0.0021161163012294723,4.640063727410755e-05,-0.0018740738359886541,-0.003047516943966368,-0.0054360065577568435,6.995590327037518e-05,-0.0003795927237492977,-0.004670586924590713,0.00013056448812868104,-0.0001696089942941762,0.0009519775904378762,-0.0014030444293614596,0.006980549497230546,-4.2818376000286376e-05,-0.0021827980612786273,-0.002058193645420604,0.0025309187454336784,-0.0011825427884361956,-0.004155354642284153,-0.00012673195339427774,-0.0018264227537115305,-0.001424126055135257,0.004724255084002232
a423,-0.0026674535126201705,0.004384582932669986,0.004507052897270594,0.0005469969401417861,2.921955912794992e-05,0.004935280529662321,-0.005291040947180555,-0.003456357036387035,-0.00031728263700432744,-0.001292789488267178,0.0004603236451828285,-0.004960474923683395,-0.0005650265759813843,0.0020999785356432075,5.8096432458737976e-05,0.0020594657264864057,0.0025939658430458043,-0.006245369727629025,0.004615192722621349,-0.004740682433356564,-0.0009456325670830303,0.0024156693251807092,-0.003151958389655379,0.0026246503517189474,-3.463282962694065e-06
a424,-0.0019344519509351538,-0.005280823544766802,0.000312663943531263,7.2055935434850145e-06,-1.204017013330626e-05,-0.0016165474235460687,-0.00014134226104922307,7.216840950175483e-06,2.1982053398790524e-05,0.00022475371170601406,-0.003532019336288441,-0.004177423805897372,3.302669010031632e-05,-0.0003592515165133541,-2.445553314139046e-05,-9.779094513885016e-06,0.00017100894327435842,-0.0011581967362453878,-0.0024190292842769046,-0.0004046448100153582,0.001166835386727406,-0.0004139645856727943,0.0017111057847545054,-1.5306642346741585e-05,-0.002697252051041615
a425,1.4195417148310817e-08,-0.0031307575505473825,-0.0026505687519322563,-0.0025082481573143636,-0.0033098557012028857,-0.00015741209062918558,-0.0012934451199401922,1.3934179326899527e-06,0.00021260272570008043,-0.003633162922150073,-0.0027662020340565295,0.004536494216590362,0.0005692301506992248,-0.0011956649716033932,-0.00048249261613857,0.010696984083979327,-0.00029622090183867387,-0.0009677660211050623,0.006801486781599744,6.5128557842972896e-06,-7.67661580119935e-05,-0.00017111213475322893,-0.0005416453836507859,-0.0020998585466229873,-0.0032724567543699653
a426,0.0008885421076223988,-0.0010948825219944773,-0.0042864909906547765,-0.00460763706334882,-0.0035956472419050637,2.7110254120507192e-05,0.003476448011913532,-2.3684660265030745e-05,1.5073493671566296e-05,-0.0031642654746689217,0.001323759383212551,-0.00043992442676133456,-2.966848728126997e-05,0.004238604615390528,0.006199922720685629,3.079309818581396e-05,-0.0010587054034499554,-0.005541186035799995,-0.002894406246145198,-0.0022037652497156794,-2.866667901105566e-07,-0.0003925969317617353,-8.995764542658728e-05,0.0013790441352092304,-0.0016247081661235519
a427,-0.008469086654345473,-0.0010657336026498598,5.2077377353985065e-05,-0.006943920538970364,5.508584477685857e-07,-0.0002020741760487652,0.003467987722305022,-0.0030346160884993224,-0.00020287769489571992,0.0004906761215312835,-0.001054284875132449,0.0014132564793973021,-0.0025818541679660783,-0.00018788688111863266,-0.00011549404367026906,-0.004104152105377823,-0.004734455188812084,-0.00020361361134045184,-0.0008925394370051841,0.0030665938899298592,0.002445939051449619,-0.005674365626020821,-0.0007343630828209663,-0.00015677742928381973,0.0009632261408002046
a428,-0.0004374688060798039,-7.810160260186057e-06,-0.00025261714678409867,0.005827009798697167,-0.0001979664353977497,-0.0003448006014283875,-0.0031552041762474507,0.0046771976473549,0.00021112548947225607,-0.0004995230185206433,-0.00504967240612627,0.0002015544535473885,-0.001048591451902614,0.0008746092310381406,-0.002528416416993648,-0.003551628033435921,-1.4449191545792069e-05,-0.001613206776356795,-0.003599157993937998,-7.190161793466684e-05,-0.007159175043877438,-0.00027048557523724,0.0011709406730463735,0.0036625070189071065,0.0012334474297012593
a429,-0.001242710806554768,1.9889357092496888e-06,-0.00027545971112536,0.0015545277215740037,-0.0018469141856595345,0.00018419520867818395,-0.0017888388152726472,-0.0003775175268414359,-0.004585782396221441,0.002915562949315418,-0.00303530842785708,-0.0005008448285783052,-0.0007394118693439043,-0.0005726011062649767,0.004840069138190501,-0.00011705984609676956,-0.0017719469335741415,3.804716629723004e-05,-0.0006711415991774257,-0.007813800903011626,-0.0021328432510496717,-0.0018667582258293583,-0.0003698372263175511,-0.0001300763825125323,0.0009977257099646067
a43,0.0016699772285200367,-0.0038761712984873315,-0.0036494047092531503,-0.00046002157910583936,-0.00015790993869180844,0.0020838046759499443,-0.002418638852077526,-0.0016245972455283006,0.0007127547871725328,-0.00014853922369908968,-0.00046802489714571193,0.0033780274724525133,0.0012868530975705698,3.2063400389270385e-07,-0.003586458950395655,0.00017876323976733616,-0.0024813756789930077,-0.00017914228285287825,-0.00028527554192801937,-0.0004140953810478948,-0.0017472983850858968,0.002997587541993675,0.0027137832464815955,-0.001178475097854243,0.00011858665328898059
a430,-0.0007973953817191439,-0.0017686444359073603,2.2832359301068635e-06,0.002089409787404686,-0.0004675903820599075,6.323994988498304e-07,0.0012539647571585674,-0.000525680177864838,-0.0013639982813163569,-0.00046806042129058116,-0.0003728487941015374,0.0025350295476841093,-0.0029131641685214466,0.000990528093282104,3.409559222811924e-05,9.228344112103453e-05,-0.0017483938061689745,-0.0011345259273054802,0.0017949042723817933,-0.0024970469362258015,-9.24199954278795e-06,-5.070961268062088e-05,-0.00473471881001037,0.004115287270533178,0.005402888371448842
a431,-0.002259720846303021,-0.0062504882836427345,-0.0013383194215147941,-1.870818497918728e-06,-0.00024764648735918493,0.0023434782290511214,-0.00017894252232147196,0.0012785440171295317,0.001903809374962243,0.000321807740527715,-0.0005718560461192559,0.00012678331683000548,-0.0017675715469720444,-0.00025132349522950423,-0.002909578160228611,-9.603465303670332e-05,-0.005856269811675639,-0.003364662822962987,0.001069639674177727,0.0034202127053257255,-0.0013417698708263243,-0.0016127274622117467,8.613038990430634e-05,2.4060282546672267e-05,0.0001577036675033958
a432,-3.259660465426554e-05,-3.1764292924940044e-05,0.0006945757049965618,-0.0017751308141055007,-0.0038996228823117624,-0.000741233579139348,-0.0027204361712966697,-0.0005787491313624655,-0.002761297110723766,0.0017981691856189166,0.002886831221487843,-0.0008720969634643072,-0.007854314273905262,-3.005325776586984e-07,2.4275539755217552e-05,0.00044814289579909235,-7.75487038332484e-05,-0.0004997471898201601,0.008249202111462635,-0.0008066647886527255,-0.0013359090752298021,-0.0014750208332646834,0.00039656053653209936,-0.00236497969059058,-7.055976461071696e-05
a433,0.0017113978306365248,-0.0005669827640232476,-0.0005258880644274998,-0.0025893563445732507,-0.002623050282857157,0.0003743928791457504,0.001171609139517386,0.00636796826794182,-0.00196490555412538,-5.570191248074332e-06,-0.0017779499246261773,-0.002691550271732212,0.004511195243146811,-0.0013392606770543376,-0.0010889994851075915,-0.0001487156186537374,0.0009757526405867957,-1.4594248221586124e-05,-0.00011756182872574988,-0.00018992815396997285,-0.003876039043825623,-0.0007062720002322205,-0.001988247872198154,-0.0009421890707844204,-0.0015610923073329443
a434,-0.000693089899933491,-0.002269503875916458,2.756050534830713e-07,8.549194927673695e-07,6.696712208518172e-06,-0.000980468766303979,0.0031051202289011795,-0.0035484567279235857,-0.002428925705384959,2.2321838848468828e-05,0.003373785928474422,0.00012226509737975517,2.3550988910694113e-05,0.01158363831897209,0.00041576899843948816,-0.00022384062682804596,-0.0035546209260626225,0.001014425583156525,-0.0008341617393731217,0.001393632754982361,-0.005173274632197518,-0.005278687666157982,-0.0009075227692173591,0.00017104305464172567,-0.0018358172083944432
a435,-0.0024173418453336598,-0.0003678624419387181,-0.0020676008492703964,-7.46817630700292e-05,-0.000658966418426595,-0.0003665954987625076,-0.00040971588916139876,-0.0010564647337036317,-0.0004863617486146276,-0.002875310894918159,0.0007553845329469578,0.0001284519208261598,0.0005770323070705759,0.00034827806450883625,-0.0023469965218178446,-4.475085096544381e-05,0.0038240040157764875,-3.145955149613832e-05,-2.5291198226874137e-05,-0.0003089329695367866,-0.0018779121163885024,0.0012290411835080822,-0.0017721252276134284,0.00016622827037119574,-0.00012103318477303757
a436,0.00262540354649185,0.0006239673811293863,0.0008405834234898905,-0.001836162004750805,0.004110253329388335,-0.0007476356710100869,-0.00465155928915441,-0.00026244034471527267,-0.003459031010969353,0.00011895691487164126,-0.0006335240626897036,0.0005455375538666006,8.087372745985187e-05,-0.0011262437815958057,-2.089784472362674e-05,-0.0019382293135615089,-2.20198000534101e-05,0.002779361677556191,3.0764518241620914e-06,-0.0001370963369479582,5.948276340035847e-06,0.00031516683487529257,-0.0001787760882665532,-0.00011812843222535978,-0.000311754280782998
a437,-0.0007054898787419448,0.004880286731492085,0.0072221213778862065,-0.0005825898063951803,-0.0007609708538534798,-0.004610583635063064,-0.0032552892432215477,-0.0001447156967864275,-0.004274148908440578,7.435103084765587e-05,0.000978933857229442,-0.006498738164830802,0.0016982644733032157,-0.0003998631360363873,-0.00017477967698478454,-0.0005303272053288604,-0.000998574515523305,0.0001507356860533445,-0.000288245505265851,0.003808897229119321,-0.0018091614933209523,0.0008623797335150112,-3.918431809546473e-05,1.513373997150419e-08,3.5996786880134943e-06
a438,-0.004536589521033332,-0.00010418488965500375,0.0018921175335821624,-0.003657691138962697,0.0002279684803867506,-0.002916347709123909,0.0069102417787741885,0.0004120225389964765,-9.600493936096766e-07,-9.89639137091269e-05,-0.0005715495462794459,-0.00013076340856822037,0.0019834588177107875,-0.0004900531965868387,8.282568417364853e-06,-7.0096334864109926e-06,-0.0031441382167267783,-0.004915722485308265,-1.5922355523107455e-05,0.00103512733229956,-0.0007350719892048473,0.0012209578770299694,0.0001300649015573373,0.0009558465589833308,5.9658206514377624e-05
a439,0.00013821269751653365,0.00028926873934937347,3.328721955474028e-05,-4.201967629883011e-05,-0.007809118079384237,6.813404404198623e-07,2.0673948852785077e-07,-0.003297516501531988,0.0009370812970371364,-0.00011971020705993807,-0.0010227130016704526,0.0030911488315652188,-0.0003742535953402846,-0.00046975381650396107,-0.001234345462561493,0.0028958983561897973,-4.960931621416731e-05,-0.003191374143202964,-0.0003134314615689264,0.0030535264353076267,0.0017674100181062089,-0.00584952897217788,-0.0003116016008660246,-0.00047945040527030275,-0.003708170044894882
a44,-4.418010886783109e-05,0.001159391198404516,-1.958385465973631e-06,-0.0005458867511576033,-0.0018004473610189016,0.00038201702230835494,0.004503484725186321,1.0892389240857892e-05,0.00235526306051294,0.0023777985081050784,0.0004281583845686301,8.258064735779889e-07,-0.00224249102621482,-0.00218193312216948,-0.007855489908512018,0.0019737999107460203,-1.0659496707602289e-05,-0.0001582346847845118,2.3166338839659484e-05,7.074713239350048e-08,-0.0016731238165143842,3.729976683608299e-05,-0.0009490354829966973,-2.1678455499799573e-05,-0.00032275581646495715
a440,-0.00048473509810177976,-0.0006743211418736013,-0.00022093109323852926,0.002236211111044149,-0.0023559990506772377,-0.0001843076885253744,5.385377967149466e-05,-0.0010635692382680324,0.0016882122650389826,0.0003962276768202941,-0.00047853605448323075,-0.0003826825682621501,0.004772917848850842,-0.0005804097837130684,0.0009528431318907441,0.002570298104098736,-0.00016081373546060138,-0.0012035200462459737,-0.00037464927317302924,-0.0003590837292622754,-0.00014550172718947002,-0.004096058210413788,-0.0002472778870602785,0.0027894976649892904,-0.0009967098840352158
a441,0.0028223833034297097,-8.184576462117593e-05,-0.004320726592013312,-0.0008322732798580804,0.003742052100334684,0.0015873733758541694,8.386035665994718e-07,0.0002049002464740426,5.309424340443501e-05,0.003081218356494779,-0.00016630278397351383,-0.0017772078711047155,-0.0042123096352420395,0.0002951071584401674,5.962359068843162e-05,-0.002477525105750777,-0.0016184826594874842,-0.004149350699184727,0.002677497084640423,0.000648309316053313,-0.0033065466834338807,-3.502688859001544e-05,-0.002294661362877199,-0.0058364052566417,0.0032943065139952503
a442,0.0001743759378481655,0.000659137838765902,-0.0009743654798603633,0.003236577337993536,-0.00025995733195467935,-0.0014832670275765581,-0.0015610262803224767,-0.002329955742104646,-7.245660068846244e-05,0.0017927810191527465,-0.002658443611889575,0.005111698923648714,0.0014030595187407117,0.00132032577011043,0.006443786462162955,-0.0017565565001265281,-0.0007772611913701346,-0.005417065648609096,-3.222173500310355e-05,0.005801440257511933,9.812117967335828e-05,-0.0023595300349271895,0.00018767477488388414,0.008971047832378653,-0.005094431733415412
a443,-0.0033018497280207955,0.0004039805198582059,-0.00012700019550949525,4.139967167331648e-05,-0.003599063993266365,0.0010008753762855084,-0.0003924306445230474,0.0026493271615231533,0.0008915224247958678,-0.0007050286704063484,-0.00015398293157003074,-0.0019554942703497655,-0.003063717844842553,0.0004382118885270952,0.006340372691016125,0.0001815065829907257,0.005490975747927434,-0.004582410382936075,-0.0010227222915583454,-0.007643654299150664,0.0020243323360086525,0.00022251427224104898,-0.00403675240376317,0.0005202809363906232,-0.0018613819551920262
a444,-0.0003809830472610693,-0.00060297270743709,-0.0011525423455755772,6.46898228878084e-05,0.006546869513830381,0.004148854456289267,-0.0014996221967857508,-0.003417134801709961,-0.0019340599576174117,-0.0038813514182914157,-0.0014704678165071224,0.0006655551636104689,-0.001852143064297151,-0.0016269360060034476,-0.0008089216299342174,0.00019125997602402185,-0.0013099367951922626,4.465194405295651e-05,-9.972327473148769e-05,-0.0002548103080721911,-0.0021003477514802936,0.0024830524847272483,4.1483438409243623e-05,-0.0009142891213964346,-4.046934491091928e-05
a445,0.0014735692550624964,-0.0005763862372965135,0.0008456149581113127,-1.8011911354298628e-05,0.00015938550143959314,-0.0031155597772216845,4.6720876378701366e-05,-0.002661358042950485,1.9991458137033483e-06,-0.004601553704518184,-0.007617798425326113,0.0005152652305050382,-3.240911120843564e-05,0.0018482233876354944,-0.0032914267302722997,0.00021103760202566897,0.004256381302827351,0.0004716763148719114,0.0014725756619790205,-0.003083923813995655,-0.0003413544060317556,0.0006361314520690105,0.0012611019431419436,0.0016951064363712074,-0.0016465981674562537
